date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2019-03-29,60846573.465864286,39791291.242912166,8198,1142993003.8993165,64.68,100661362.0,482201756.293081,1637.5,4.18129809,11185,100599168322.747,5326,0.24939961200000005,0.00090286,392076591,131
2019-03-30,33496756.219912127,25633772.764052514,27219,1135292143.1982467,64.25,81489759.0,482561726.4112558,1987.5,2.7947446400000002,13602,90941455148.356,7252,0.0,3.24e-06,250147788,159
2019-03-31,29168757.63409496,16263634.24497412,19108,1148961704.8688827,65.02,65214626.0,482808601.6668285,1950.0,7.83845066,23425,107011463436.876,25295,0.043288365399999994,6e-06,776701359,156
2019-04-01,69635323.92930849,41172439.48168938,4993,1148063685.9258475,64.97,87877273.0,483601777.0515554,1937.5,1.09918856,6003,124882498024.346,3831,0.34688652459999997,2.78e-06,65255983,155
2019-04-02,137948715.6718983,67555536.57464744,7814,1168006414.935938,66.1,329007780.0,486967032.34219813,1600.0,1.5415603,17842,128799049547.109,6016,0.722954208,4.31e-06,123601948,128
2019-04-03,194370542.47250763,106612080.85868634,10711,1389631016.1725779,78.64,654020727.0,495007727.54026526,1812.5,1.10207072,14839,117512057573.848,7845,0.8531071664000001,3.4e-06,42711069,145
2019-04-04,105400584.75095572,66859402.71243585,9688,1457876648.9457831,82.5,360592951.99999994,497560512.82950485,1900.0,0.31312814,11526,120300637868.164,7983,0.153356775,3e-06,13580013,152
2019-04-05,45997416.059937716,34451676.20599319,11222,1464937088.3538904,82.9,174697160.00000003,502418866.51032525,1687.5,1.2857314100000001,8978,125176199546.356,9255,0.058946874,4.1e-06,62084106,135
2019-04-06,89057924.51005138,64513311.21663036,13712,1490105661.2827783,84.33,188899708.99999997,503103502.55927354,1700.0,0.44825846,9111,110280508092.965,11908,0.0183771936,3.24e-06,35176125,136
2019-04-07,52456141.09948574,30488024.874012053,19449,1495852177.8382132,84.65,176075347.0,503769107.7188072,1650.0,1.70430789,16414,105180740496.463,21218,0.011082378,2.61e-06,161883005,132
2019-04-08,136749623.97698277,73074146.96489272,51307,1529578094.8333335,86.34,171370508.0,504324057.97283244,1962.5,0.9019606800000001,14305,96689488030.2551,56389,0.00047141640000000003,2.9400000000000002e-06,79946501,157
2019-04-09,101725772.66520087,40294939.04034124,107060,1473486178.455944,83.16,134536135.0,504514734.0851928,1750.0,2.5048872,14998,110999145492.017,115614,0.0004540536,2.9400000000000002e-06,239818072,140
2019-04-10,31556460.054995827,20650087.14333345,87649,1393756717.3263395,78.66,123540292.0,504876441.7173308,1737.5,1.43375458,11315,110805617369.233,68066,0.0004294836,2.9400000000000002e-06,133571198,139
2019-04-11,113695514.97477318,66908869.48027257,50669,1418924903.7018814,80.07,199924705.00000003,503886414.648246,1912.5,0.58271937,9138,103218873532.292,43084,0.0004371822,2.9400000000000002e-06,42955870,153
2019-04-12,143852936.52434736,55226691.5625101,8140,1271933385.4533238,71.77,143465843.0,503905883.5578578,1712.5,0.51002587,7046,103802345070.439,4146,0.0007177,4.57e-06,32628899,137
2019-04-13,91378840.1284121,47146063.66518896,9040,1265845437.990852,71.42,96837329.0,506784683.8538957,1662.5,0.53900371,10822,104194730959.177,7094,0.0021426,4.57e-06,23708056,133
2019-04-14,56574184.905480735,29011865.217914447,10674,1240095941.9856439,69.96,83823672.0,507524023.501186,1937.5,0.29842383,7418,96453495986.5945,8476,0.006996,4.44e-06,17830625,155
2019-04-15,167286101.5623607,102405150.42122035,59003,1259599455.0413222,71.05,237454559.0,500157359.06165034,1825.0,1.38622313,16499,104750691552.541,223883,0.00043269449999999997,2.37e-06,34815185,146
2019-04-16,300173003.62730145,159527321.9618639,330543,1051319431.1014442,59.3,191336609.0,494250150.19315565,1662.5,1.5607400200000001,33053,105741867810.504,149531,0.000323778,2.9400000000000002e-06,112023659,133
2019-04-17,143069522.60496467,79721943.23448169,17377,1016762817.620889,57.34,119936671.0,494205245.3761291,1862.5,0.93497704,13061,101113340699.593,507679,0.0481656,5.77e-06,75705299,149
2019-04-18,159681761.50108778,99142546.5107079,1121172,981242979.213313,55.33,175668105.0,497019563.0762205,1700.0,15.07317446,27186,95319898556.7847,713079,0.0003021018,2.9400000000000002e-06,445911069,136
2019-04-19,102838353.61970982,62237511.34682585,117974,1055196753.922559,59.5,118232833.0,501469600.55798787,1875.0,1.18899579,14418,95465688565.2383,10283,0.00032487,2.9400000000000002e-06,105063583,150
2019-04-20,98289815.8291236,66726182.12073126,8918,1053642347.3259575,59.4,97374625.0,501804389.5422624,1712.5,0.40752193000000003,11133,90988284826.4121,7416,0.0,4.95e-06,32295517,137
2019-04-21,156655326.11366025,59070538.73600331,17078,1042448782.232209,58.77,123194177.0,501322074.94260955,1837.5,0.43935604,15197,93719259627.2564,838817,0.0493668,3.66e-05,37564175,147
2019-04-22,231003040.13718235,85931151.42838398,23235,1004316988.6502335,56.61,106421505.0,501291157.7020497,1662.5,0.79725216,9299,87211985882.6765,974744,0.0475524,5.72e-06,64091681,133
2019-04-23,230341865.33132276,74045500.59693041,12048,1025897325.3758212,57.82,94085913.0,499982197.11641216,2025.0,0.45152179000000003,10316,92710534369.8638,63189,0.0005782000000000001,4.95e-06,32230071,162
2019-04-24,227654080.95232025,103332646.02363248,23059,999485559.5696858,56.33,122432498.0,499020411.196468,1312.5,0.5802978,16765,90114512194.9964,8681,0.0,1.94e-06,22938832,105
2019-04-25,131436727.21571691,57671118.48638652,14102,961634149.3966926,54.19,119815217.0,497690561.80250406,1887.5,0.26780614,9324,68498654012.1841,7120,0.0,3.58e-06,17810056,151
2019-04-26,116421939.80835783,84761257.54348455,9205,914135331.6809062,51.51,147698251.0,497909331.79924124,1712.5,0.27417596,6409,69470385520.319,4527,0.0,4.96e-06,9659075,137
2019-04-27,71227424.28207795,45438332.3112707,10676,956131718.8249542,53.87,92755636.0,497946030.48306143,1975.0,0.27188954,7676,69285591708.5767,6896,0.0,4.95e-06,12850386,158
2019-04-28,105622007.34632133,54125796.59862729,9336,967450810.0221076,54.5,97437821.0,497639284.2843921,1675.0,0.23987832,5309,76775021786.797,2712,0.0,4.96e-06,15658801,134
2019-04-29,97244102.76938716,58539769.70819189,11729,963732751.2151659,54.28,104679316.0,498725620.3879268,1800.0,2.60982791,13063,77794593520.1452,9768,0.0,4.95e-06,20572265,144
2019-04-30,81802796.65944605,38989592.255688235,10235,937172397.680753,52.78,113908288.0,498342865.31511956,1987.5,0.41519986000000003,15092,76015453343.9283,4317,0.0,4.96e-06,15949441,159
2019-05-01,73122173.39006546,41718573.39211424,10028,962455202.9665608,54.2,106057394.0,497802558.0526543,1837.5,0.24252637000000002,7368,89949310685.7077,11756,0.0,4.96e-06,11521095,147
2019-05-02,81442690.6952123,63382147.38817068,10848,950031741.9552127,53.5,95570062.0,497086741.7104987,1600.0,0.34733778,7311,87792775208.6326,10851,0.0,4.96e-06,20021770,128
2019-05-03,77441165.17852351,40108883.43449035,10879,943763756.7363368,53.14,123618537.00000001,497162023.91444224,1937.5,0.28960427,10143,82547855083.3141,13594,0.0,4.96e-06,13999230,155
2019-05-04,107753832.96736723,55583780.33510477,12555,961927616.5499346,54.17,122251185.99999999,497263706.09371567,1750.0,2.4577501600000002,8965,84789034231.7042,8062,0.0,4.97e-06,239252242,140
2019-05-05,89535674.6824547,42274914.240618266,12060,951896772.2562431,53.59,89974873.0,497291008.55335283,1800.0,1.6371248600000001,8783,88657362196.2948,6714,0.0,4.96e-06,138504365,144
2019-05-06,84794642.69658807,42661922.073146634,19575,952975781.4753975,53.64,98035276.0,497299164.8565558,1762.5,1.7286667900000001,7126,86313211283.7162,43550,0.0026820000000000004,3.6900000000000002e-06,160714819,141
2019-05-07,71906495.8348382,32484682.313282494,14516,938176122.0,52.8,97303577.0,494117980.3383667,1700.0,0.24143397,6340,84037127644.8593,2663,0.0,4.8200000000000004e-06,16089282,136
2019-05-08,38102312.74910515,36095177.383991145,10084,936635479.5195464,52.71,133689049.99999999,495133596.3141762,2000.0,0.25169514,5344,79163549966.9998,2619,0.0,4.96e-06,9633286,160
2019-05-09,48637093.80994291,46292728.87728077,10985,1049604310.8184701,59.06,124125121.00000001,496508329.41534543,1650.0,0.29555692,7267,85505804053.2684,28250,0.0,4.96e-06,12403237,132
2019-05-10,42575638.42300647,41088272.04385674,17327,1008004999.939174,56.71,108481767.0,499511539.5381447,2312.5,0.37391366,8174,124574738183.658,5397,0.0,4.92e-06,22107759,185
2019-05-11,48002511.82512695,47652744.27242784,14028,1028089257.9904873,57.84,201908379.0,506931150.68780464,1650.0,0.25329306,6642,159065061315.53,44180,0.0,4.96e-06,10478304,132
2019-05-12,26868782.339529756,24805728.657162316,32950,1083923667.5878787,60.97,194447328.0,506631024.4254316,1412.5,0.42558681,8170,125860404211.335,23443,0.00036582,2.62e-06,15252908,113
2019-05-13,18302904.25119907,17532239.01361721,23481,1026758991.7383394,57.75,179303818.0,507362257.1423912,1900.0,0.6935352300000001,8188,95567444189.2979,6663,0.0,4.93e-06,51704922,152
2019-05-14,29548586.0324913,27357233.88981412,20781,1074858344.6986554,60.45,213959690.0,508828474.92687446,1475.0,0.42378285,7925,105048405431.816,4282,0.0,4.95e-06,11289851,118
2019-05-15,80518536.07373834,22905460.366356365,18570,1073297682.1979654,60.36,237979817.0,512579876.8966388,1612.5,0.30590839000000003,7958,75351881548.5819,4022,0.0,4.96e-06,10276353,129
2019-05-16,247674402.08822742,52433622.06123915,19401,1289571662.6265247,72.52,278082971.0,512924573.763319,1875.0,0.32131087,8928,70163143891.0516,4084,0.0,4.96e-06,13128601,150
2019-05-17,119591917.8373567,63558457.65194743,19501,1150755449.593833,64.7,204200358.0,512517229.2021676,1600.0,0.35766185,12015,70834457321.0725,2883,0.0,4.96e-06,15540171,128
2019-05-18,69966137.5536981,28068596.40040253,19695,1068760663.336579,60.09,109057663.0,512685152.4295727,1875.0,0.25377004000000003,5956,66234785441.9656,2239,0.0,4.96e-06,14300179,150
2019-05-19,87650015.69950879,34569491.24550644,21171,1059291350.8279964,59.55,180383225.0,513946564.67665815,1775.0,0.33982821,6880,64460901159.8134,3022,0.0,4.96e-06,23876524,142
2019-05-20,70853997.37207967,39598755.552559234,22405,1166717186.1311164,65.58,133817626.0,514667142.35914236,2012.5,0.23245994,5987,66931262998.4795,2815,0.0,4.96e-06,14762159,161
2019-05-21,154145466.0335579,96791680.91512446,28092,1123974592.5592635,63.17,849739777.0,542748708.3890202,1737.5,1.22055058,14360,74423649109.6952,10092,0.0,4.96e-06,87561376,139
2019-05-22,205942879.51091868,147390499.7961742,28752,1855676150.1258714,104.28,645603421.0,554989383.3367517,1925.0,0.70945972,13515,86511299251.9442,6350,0.0,4.96e-06,18128154,154
2019-05-23,111145555.8245645,79166086.54495676,29714,1865222874.7457745,104.81,311327876.0,555622789.4904815,1675.0,1.11729282,13619,84863470948.2598,6267,0.0,4.96e-06,73212953,134
2019-05-24,140021824.87284076,105132189.71507148,32000,1810559189.2517414,101.73,263760378.00000003,556820249.3011909,1875.0,0.47116238,11919,85735354794.8541,8890,0.0,4.96e-06,27924574,150
2019-05-25,120644809.22290662,72645931.49091563,39952,1763276353.8295991,99.07,232005986.0,556598744.1746804,1712.5,0.35314884,11173,87943972305.219,17358,0.0,4.93e-06,21244758,137
2019-05-26,141633765.6875846,79754172.55538957,41613,1652415619.7499998,92.82,395277784.0,562191020.169785,1987.5,0.54557624,12612,83787527164.431,12403,0.0,4.95e-06,31501598,159
2019-05-27,179527507.45973802,104021946.77911223,36922,1892306573.0196497,106.29,464164742.00000006,567156330.9911745,1650.0,0.54015544,13199,88546206327.7448,12109,0.0,4.96e-06,22911896,132
2019-05-28,245470202.3230938,150470911.72332403,40610,2078832951.5077229,116.76,360355881.0,576161015.5471374,1675.0,0.88150304,14602,83953103294.2574,12743,0.0,4.95e-06,63313667,134
2019-05-29,325309216.2533169,195459971.70969105,38655,2167106365.21201,121.7,1372257576.0,630532939.3028424,2412.5,1.18066486,16899,98141033958.0504,8934,0.0,4.96e-06,61002736,193
2019-05-30,935195612.4605265,402045765.8873379,39793,3581346150.1342716,201.1,1701098407.9999998,651884363.9679732,1737.5,1.0339949,23561,153293331576.236,11436,0.0,4.96e-06,21267996,139
2019-05-31,462375290.89103055,357895216.86599094,41339,3289583002.554778,184.7,860474026.0,672184677.7546571,1487.5,0.6251097,26982,145446657416.314,11817,0.0,4.96e-06,24304706,119
2019-06-01,380750957.30691093,285842797.47227496,45836,3487326714.871879,195.78,443075483.00000006,673122150.2762524,1837.5,0.63073606,30809,152420856023.665,14290,0.0,4.95e-06,36046737,147
2019-06-02,180915727.60463518,142096127.27574986,43351,3367561225.683596,189.04,399065617.0,691473818.7031529,1925.0,0.60074899,22528,142524650731.95,11490,0.0,4.96e-06,41630384,154
2019-06-03,313447648.5436764,218141115.89875373,42745,3420138856.8408594,191.97,1276844770.0,724893893.2349626,1975.0,0.59296282,24536,159206554102.786,12077,0.0,4.96e-06,18912353,158
2019-06-04,307302486.0557512,215243539.02466965,44862,3931617347.028442,220.65,1041376694.0000001,743798818.9421024,1987.5,1.5104015100000001,28103,188208304804.273,12355,0.0,4.96e-06,89116164,159
2019-06-05,607240865.2324426,472591152.46857834,43134,4084967617.3149076,229.24,908076210.0,759734784.3745849,1662.5,0.78263892,19657,196382373179.506,9731,0.0,3.58e-06,45558229,133
2019-06-06,648311513.3147168,467186856.4002423,43572,3876764246.7631817,217.53,804600969.0,754465461.8673947,1662.5,0.49240619,13991,180402431324.362,6319,0.0,3.58e-06,18888009,133
2019-06-07,221801759.93734798,147463702.650624,46001,3564734104.3239536,200.0,645656461.0,761440079.0799289,1962.5,0.35093003,14985,177885765207.941,7269,0.0,3.58e-06,18515720,157
2019-06-08,299475998.00361,238627520.88537702,48993,3634364791.5414963,203.89,490959287.0,759900935.2234055,1912.5,0.36672805,11588,172817843949.115,4820,0.0,3.58e-06,24468835,153
2019-06-09,261379187.55134228,191738548.5383201,50426,3483844306.6318173,195.42,486304407.00000006,757722705.0146053,1762.5,0.65285445,13449,173597766032.516,5695,0.0,3.58e-06,52590381,141
2019-06-10,245202145.75205678,172971399.2775323,50860,3301913963.636364,185.2,521254229.0,762775587.1529533,1675.0,0.31666406,11432,173798168867.885,4763,0.0,3.58e-06,19668337,134
2019-06-11,315027264.43235445,225717008.18784517,48027,3427715837.959732,192.24,374841356.0,764467080.3074068,1687.5,0.30638277,11058,164871523590.795,4754,0.0,3.58e-06,19701544,135
2019-06-12,226710276.3822686,152488935.8845563,50413,3318922466.807177,186.12,400363266.0,767487596.5146831,1700.0,0.42631544,9488,165325551868.536,6840,0.0,3.58e-06,28303010,136
2019-06-13,264277095.47092304,191820693.45143354,48735,3378829527.0673985,189.46,620178218.0,778793279.6741848,1937.5,0.55089003,9593,171631570347.037,3776,0.0,3.58e-06,19514093,155
2019-06-14,256842165.57035217,191380839.20239997,50361,3798415847.700352,212.96,484575773.0,793602700.237723,1875.0,0.321265,8737,185280670994.735,3511,0.0,3.58e-06,19409949,150
2019-06-15,243152015.54880497,167233620.26081616,52750,3843163353.248773,215.45,393473435.0,798194526.3144559,1675.0,0.39195392,10289,174065268538.103,3901,0.0,3.58e-06,24570241,134
2019-06-16,225588010.01243708,158394399.81445566,56046,3744688698.042136,209.91,459971394.0,801624476.034886,1812.5,0.33663711,9663,165435556869.283,3416,0.0,3.58e-06,23089494,145
2019-06-17,354618374.6336404,278398746.90038097,56432,3784755879.627424,212.13,486086956.99999994,809374552.842598,1812.5,0.45378466,11041,162199164432.969,8990,0.0,3.58e-06,26329281,145
2019-06-18,273017453.2090039,184861325.89589855,57895,4021292628.164764,225.37,409787530.0,812086654.9831493,1862.5,0.32863927,10199,168053241680.281,3749,0.0,3.58e-06,22008676,149
2019-06-19,271211147.7312229,195124016.05334166,59724,3977757468.5972643,222.91,282370528.0,818876906.0053988,1587.5,0.47912433,10775,174370152067.517,4430,0.0,3.58e-06,27248689,127
2019-06-20,400179287.71488,300567521.32731956,54854,4003776994.051325,224.34,418563454.0,822561897.7194273,1825.0,0.42123753,11755,163297316604.095,4343,0.0,3.58e-06,25479157,146
2019-06-21,390705723.44954,317610244.4603688,68184,3873216390.665767,217.0,463710554.0,855384903.0625403,1787.5,0.47671951,10974,155671843191.263,3606,0.0,3.58e-06,32989344,143
2019-06-22,451761853.3847599,323155776.18159044,63766,3971591193.1798697,222.49,790157733.0,867608514.3881832,1850.0,0.47546549,12343,149688109765.994,4327,0.0,3.58e-06,31424836,148
2019-06-23,308776288.4599546,239169327.5576206,57252,4258203958.5923243,238.53,481450076.0,870917159.9043944,1787.5,0.44582879000000003,11159,159776104985.574,3805,0.0,3.58e-06,29231359,143
2019-06-24,387078365.86304283,319508889.01941574,69060,4237890304.438378,237.37,429771128.0,875364328.829277,1637.5,0.46252543,14279,152944931281.989,4075,0.0,3.58e-06,35062720,131
2019-06-25,214086230.39690676,149237783.33264247,70985,4202058249.69784,235.34,503047721.00000006,878751452.794817,1800.0,0.86691755,13162,142014211733.586,4511,0.0,3.58e-06,72929530,144
2019-06-26,566567897.2480228,401334620.9479189,71812,4249749210.06922,238.02,944584216.0,975656926.4086736,1662.5,0.90465511,140458,125675970825.874,7454,0.0,3.58e-06,57295466,133
2019-06-27,585729708.0093901,481888051.1972259,75037,3919697096.09482,219.53,824199502.0,966265951.2854934,1975.0,0.6126077600000001,16509,121388433661.645,8459,0.0,3.58e-06,37160113,158
2019-06-28,167039349.03828865,134717558.32312644,75350,3524532538.9920025,197.4,710425552.0,973412485.181885,1650.0,0.64842283,15374,135572116918.888,6303,0.0,3.58e-06,48360211,132
2019-06-29,152048133.18547368,105230915.91715012,78276,3765583240.863034,210.9,494932038.0,977053074.7438837,1937.5,0.81228245,14901,135529340562.203,5852,0.0,3.58e-06,62778961,155
2019-06-30,502503771.2831522,410386458.4827236,78094,3829956202.530896,214.5,474619499.0,971134993.6205313,1837.5,0.45189313000000003,14548,133367798065.973,5317,0.0,3.58e-06,35875915,147
2019-07-01,343608213.3007148,267879622.0516313,76991,3467444452.7940054,194.2,472842296.99999994,969369316.3970568,1837.5,0.50454056,14029,135687386347.022,4966,0.0,3.58e-06,40850835,147
2019-07-02,116544470.93378735,104164315.56388508,79221,3528273534.7484317,197.61,440032169.00000006,967956256.1064775,1700.0,0.52102493,17341,142412715049.84,6778,0.0,3.58e-06,41854846,136
2019-07-03,93943907.5686299,82534367.02528702,79015,3500180301.647431,196.03,387613310.0,971436853.693388,1712.5,0.86407475,21851,134380079645.034,9345,0.0,3.58e-06,73945517,137
2019-07-04,278793085.83365566,218589994.88077015,84739,3642122902.0035663,203.98,343528997.0,975587748.3849639,1862.5,0.9077560100000001,21659,128085038795.797,13407,0.0,3.58e-06,81929304,149
2019-07-05,73296415.60778855,63667396.0253936,85909,3501291230.2828097,196.1,342311892.0,977290037.2907653,1850.0,1.05210297,22546,134438755628.902,12646,0.0,3.58e-06,95171898,148
2019-07-06,92053824.60001685,89080123.8143081,90732,3549284983.252774,198.78,294431974.0,979449649.1308792,1787.5,1.5103882,21756,132425187639.526,9922,0.0,3.58e-06,143485501,143
2019-07-07,83801559.79583624,79030015.70507917,89820,3543187313.028915,198.44,321610434.0,981093129.6772112,1812.5,3.3177849,21242,134677765060.655,14307,0.0,3.58e-06,323997978,145
2019-07-08,120404408.69201107,86661490.76777819,88308,3565665187.4338737,199.7,335586229.0,983213020.3063706,1437.5,0.897284,22181,131510770146.662,10946,0.0,3.58e-06,77341144,115
2019-07-09,189060862.99401814,136984326.9039038,90686,3596296506.745385,201.42,415041486.0,992144791.8637086,1925.0,0.94429101,35737,133793343331.323,10444,0.0,3.58e-06,75889523,154
2019-07-10,303178385.3859046,237670496.15442067,94366,3659287394.3580484,204.95,417095458.0,994859858.4113955,1912.5,1.4506304700000001,20734,130684617385.203,9634,0.0,3.58e-06,133492313,153
2019-07-11,451010326.01781195,363539492.6561618,92472,3410413348.3395786,191.01,454676972.0,981814044.7410908,1787.5,0.75415809,23776,122815289380.202,9575,0.0,3.58e-06,57996300,143
2019-07-12,257129483.05954465,196405793.36411566,95322,2911889629.7327285,163.09,355403798.0,980119991.1934946,1812.5,0.92592478,21280,122317148661.686,9100,0.0,3.58e-06,62402924,145
2019-07-13,136748709.81859708,95267797.26947643,94438,2975999437.1563067,166.68,274784587.0,978739953.0551196,1787.5,0.71272764,16590,122380068475.114,7114,0.0,3.58e-06,57329273,143
