date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-06-13,258856.00759813763,87,382156447.9800515,1.06,402931.0,82,1060.0
2018-06-14,4218393.205038106,52,352957545.5362838,0.980474,406892.0,65,767.32385477
2018-06-15,287690.501436513,49,377912595.1456311,1.05,545195.0,60,1701.0
2018-06-16,181754.24456390942,30,367874677.03846157,1.02,754092.0,48,667.44393498
2018-06-17,627800.1631438473,29,375533045.6699029,1.04,648407.0,44,369.2
2018-06-18,456091.2483730311,34,372284760.84615386,1.03,714665.0,48,1039.7489500000001
2018-06-19,315210.325816932,85,375033108.71222764,1.04,797980.0,96,1009.7087378456
2018-06-20,624689.8465712591,62,359901218.26820004,0.998035,1029980.0,71,1007.5762146
2018-06-21,3515685.569137106,137,355459587.59325993,0.985718,785098.0,140,8609.856385662142
2018-06-22,446557.25369579956,69,353987217.75154823,0.981635,1027070.0,76,871.6918800000001
2018-06-23,355316.60362570273,109,274595221.28045964,0.761437,753527.0,109,560.4523512428891
2018-06-24,155950.48106067968,55,296491327.64397967,0.822153,248224.0,61,765.424443
2018-06-25,245432.99993601587,42,282959125.1712133,0.784629,175024.0,53,469.7573823000001
2018-06-26,643289.2457142852,42,276775799.30722386,0.767483,268126.0,54,856.865605146
2018-06-27,177255.145144694,25,268295272.76840034,0.743967,308024.0,33,559.5127366660021
2018-06-28,1297502.314363966,64,267337673.17334455,0.741295,486627.0,64,871.76292
2018-06-29,326811.8079925143,74,253403274.49051625,0.702518,709905.0,89,707.7768196733549
2018-06-30,295967.3437122848,52,284721348.83583,0.789335,632318.0,65,1174.4543091725
2018-07-01,85375.10547449144,35,297041052.1709842,0.823489,349506.0,47,535.35061887939
2018-07-02,295574.2197600891,31,292770240.40109766,0.811649,373132.0,40,811.649
2018-07-03,1090227.243648931,54,315881317.0306894,0.87572,597248.0,55,1548.16147734112
2018-07-04,487665.7857915816,47,293981867.4514685,0.815008,348474.0,53,928.4387294645439
2018-07-05,706074.1206753801,60,283006170.3081361,0.78458,527324.0,59,1057.4633461795902
2018-07-06,585981.9163384215,66,270721095.34195656,0.750522,578098.0,62,1939.607648249694
2018-07-07,192673.12612659825,39,259438795.2664181,0.719244,301598.0,48,855.670693163652
2018-07-08,233101.67918831695,39,276509415.28557926,0.766569,290043.0,45,621.3033619368599
2018-07-09,194621.09571748073,43,285147989.8114516,0.790405,355669.0,51,763.4155609466926
2018-07-10,393323.5954440568,63,257289597.01563317,0.713184,263560.0,56,802.332
2018-07-11,443432.0212193207,76,235461600.08948007,0.652658,344416.0,78,1312.529828874
2018-07-12,188254.0527433314,41,231708835.3262195,0.642256,331587.0,54,689.5902672000001
2018-07-13,257389.91865943687,48,233772819.93610498,0.647977,308962.0,51,1094.4813932677075
2018-07-14,85442.58208307099,47,224320615.7871598,0.621649,304657.0,58,1165.45511222
2018-07-15,139914.31871079322,35,224562745.22191575,0.62232,348847.0,33,1202.94456
2018-07-16,123587.80323830074,43,241697959.6005763,0.669806,399421.0,46,1174.334569376017
2018-07-17,460014.3473712352,51,250732816.25767896,0.694783,403307.0,65,755.1989130371347
2018-07-18,336522.9939738543,92,254021855.27778387,0.703747,332365.0,84,591.5595238685
2018-07-19,206130.6180767254,40,266069129.76183912,0.737123,334373.0,53,1658.3514773021632
2018-07-20,1057680.3007991503,48,280400174.8054679,0.776826,367755.0,54,795.9477359158226
2018-07-21,47780.58219243372,22,259816645.68391582,0.719801,169382.0,32,1425.7845340898696
2018-07-22,509617.96786723705,68,261492926.45752728,0.724445,472888.0,44,3470.9086167421397
2018-07-23,189907.57914759222,48,260135009.3795263,0.720683,239596.99999999997,64,1099.2852584617656
2018-07-24,3853373.107058718,69,264741532.66118124,0.733445,371782.0,64,1452.2211
2018-07-25,515513.0232683168,46,268486453.5744062,0.74382,468213.0,49,2609.526649939625
2018-07-26,279207.4392115688,44,249945576.3903246,0.692454,284332.0,53,936.6656823238566
2018-07-27,195108.65067915354,39,243713667.33210573,0.675189,317575.0,46,690.0276286530001
2018-07-28,138467.47548246433,47,250211601.22541407,0.693191,335734.0,52,360.39692243293075
2018-07-29,561993.4902778326,52,266144930.39605504,0.737333,375662.0,60,561.110413
2018-07-30,513242.60281360074,76,279918158.518986,0.775429,396094.0,83,702.1509595
2018-07-31,164575.4686627845,65,259519762.34646997,0.718792,220279.0,65,1276.711504624992
2018-08-01,841537.4938587768,64,242224390.1333378,0.670889,256367.0,72,703.11746768205
2018-08-02,576481.0270779717,79,225523301.38642222,0.624546,359118.0,83,738.3025928553584
2018-08-03,132916.00046885284,52,227401968.45476007,0.629748,282705.0,63,1149.719337181422
2018-08-04,234895.30286957018,38,223290122.7200117,0.618361,192202.0,44,694.7285835
2018-08-05,99315.19784213502,40,211944001.85282728,0.58694,245730.99999999997,44,468.6714566208197
2018-08-06,237092.82229721415,46,220440322.3525201,0.610469,218255.0,54,421.22361
2018-08-07,892040.084221053,73,220099448.58221805,0.60948,192535.0,71,1523.7
2018-08-08,325789.4038294426,57,201392367.19907337,0.557678,398581.0,64,717.657925480591
2018-08-09,428437.75178730057,47,180783593.79077289,0.50061,183476.0,52,748.27073843181
2018-08-10,1160715.8405205843,75,195114764.3059185,0.540155,260189.0,79,1364.1020354500001
2018-08-11,1596455.5439548583,104,172575361.68405655,0.477757,249918.0,108,654.4370088101547
2018-08-12,671181.0443069136,88,163108870.92655563,0.45155,269288.0,93,935.7661791115
2018-08-13,2183191.6641380074,111,160891450.14824194,0.445085,185677.0,107,776.5348674908607
2018-08-14,537086.8155739558,133,137884389.74280933,0.381439,304233.0,106,762.8779999999999
2018-08-15,1747509.9638813268,180,117688392.48243757,0.325327,281461.0,152,3468.5875352253065
2018-08-16,110209.22521680796,69,118735309.22000997,0.328221,170966.0,61,537.307024892534
2018-08-17,1427508.1120274775,106,117219023.35942794,0.323828,418011.99999999994,95,658.6048747092179
2018-08-18,71879.35850128246,46,143683327.56694058,0.396938,134492.0,47,793.876
2018-08-19,195724.09749489828,38,139233517.03600577,0.384645,110682.99999999999,35,475.6729434196725
2018-08-20,145522.85385132843,57,155550681.4583415,0.429691,161531.0,52,1007.195704
2018-08-21,727549.7233369413,68,141846382.0535446,0.391707,186796.0,67,316.6549315254495
2018-08-22,419630.75367306604,169,158411086.07065722,0.437358,242089.99999999997,170,793.7721430932
2018-08-23,339653.27664182486,138,145947329.6183976,0.402919,228606.00000000003,151,748.448653285355
2018-08-24,364285.89251535153,113,150829668.53136063,0.416366,191167.0,120,1025.5373424473862
2018-08-25,799492.5068496075,197,152230541.05651766,0.420233,233614.99999999997,195,821.555515
2018-08-26,80401815.3459593,110,145152122.88515726,0.400693,128451.99999999999,114,820.3534041945
2018-08-27,9481521.916299403,193,153949948.09242952,0.405481,353541.0,204,870.591358301249
2018-08-28,780605.8544201477,170,157872448.32364944,0.41575,362592.0,164,458.8260649239113
2018-08-29,888743.5604798213,104,165574117.3474758,0.436032,297152.0,105,1520.1165088578066
2018-08-30,836987.5566355326,95,150864891.69976497,0.397232,319524.0,102,825.175037928736
2018-08-31,2392371.5878656516,166,149966044.04038855,0.393643,239189.0,156,1851.5505462073982
2018-09-01,1171293.91524253,87,137683962.1264545,0.361404,331317.0,95,364.88336641344
2018-09-02,1581233.8606190882,121,157545435.3415629,0.413538,339742.0,115,977.3464959868979
2018-09-03,255575.6082683228,85,145737280.5027207,0.382543,188540.0,79,752.7818869480001
2018-09-04,1157922.747396204,99,141763292.5061886,0.372111,341294.0,84,898.612367647548
2018-09-05,510201.73400428105,78,145525041.870616,0.38197,183201.0,89,493.91004392213915
2018-09-06,1726126.701033963,152,128891975.60096867,0.338312,221799.99999999997,136,676.624
2018-09-07,404030.48680715915,79,126789316.48917218,0.332793,170167.0,75,370.356248444616
2018-09-08,364612.82328357303,174,116858547.29735,0.306727,278431.0,155,592.1333244872545
2018-09-09,233104.44564253144,163,97549439.1000086,0.256045,302753.0,141,543.0845283182779
2018-09-10,544350.4977550154,88,88351305.78113632,0.231902,290484.0,84,591.6293652795226
2018-09-11,1326524.1037495995,83,82945883.25929146,0.217714,279005.0,79,991.7360161646
2018-09-12,781344.0901372253,112,80578439.44356254,0.2115,319294.0,75,1222.2637196317648
2018-09-13,975431.220156865,169,68596443.9990868,0.18005,673264.0,134,630.175
2018-09-14,885948.1979328385,132,102232546.9693733,0.267982,746507.0,103,1339.91
2018-09-15,745649.1353831008,108,121430667.02573718,0.318306,687296.0,92,1308.7544350478236
2018-09-16,94243.60689176459,46,108471821.07838926,0.284337,216565.0,46,1456.7440712327405
2018-09-17,242385.66756524745,56,101842830.40790053,0.266571,171491.0,61,1097.1737143379999
2018-09-18,562671.7140900814,77,94080003.96705312,0.246252,325637.0,69,2706.20406690636
2018-09-19,1235083.5229759656,114,87874785.68887843,0.23001,730226.0,106,649.7222562321942
2018-09-20,58406.17963155608,49,99161238.62926736,0.259552,322127.0,48,259.552
2018-09-21,953422.8409508688,65,111290962.21284267,0.291209,311987.0,80,1262.4112396310393
2018-09-22,74497.49917247838,25,119512939.26646778,0.312723,277898.0,32,781.8074999999999
2018-09-23,87841.83841656725,32,119695233.61527556,0.3132,132126.0,39,344.270529182754
2018-09-24,244432.03451020425,79,122179330.62619995,0.3197,187297.0,47,410.1751
2018-09-25,259569.1746925308,90,112730209.07072201,0.294975,194782.0,59,709.8624258747952
2018-09-26,178767.92408695148,61,102552292.52397563,0.268343,505673.0,52,678.9095078433328
2018-09-27,1357502.2179445755,58,100566537.99269323,0.262863,640152.0,56,640.3524548338125
2018-09-28,2886466.1323168217,181,99415091.02045023,0.259555,496875.0,161,1190.8994132915
2018-09-29,120009.57872641292,60,100881581.7752538,0.263391,228118.0,60,264.311551545
2018-09-30,473545.6960679922,85,94361187.6405731,0.246381,291330.0,52,491.776476
2018-10-01,538709.7408748718,68,90522716.35964276,0.236376,174026.0,59,759.010288290912
2018-10-02,261119.96129515275,107,92158413.69534197,0.240669,452827.0,81,621.0349708707402
2018-10-03,786298.5566460486,83,84323742.49931198,0.22021,230986.99999999997,66,459.556249
2018-10-04,305742.01334906265,95,76818313.77690704,0.200545,260869.99999999997,76,435.055015741835
2018-10-05,1368578.1447639547,116,80618100.61369695,0.210385,318280.0,97,1050.9782675
2018-10-06,183542.86918971295,46,81320519.03166181,0.212215,218193.0,41,589.4380516951793
2018-10-07,498542.57939247775,50,80270937.82419503,0.209476,226558.00000000003,38,672.9418834976602
2018-10-08,146626.95926965473,60,80455620.55734979,0.209958,402189.0,44,903.977874653721
2018-10-09,851663.6091037528,70,80332230.02914959,0.209636,222191.0,58,539.0832558373118
2018-10-10,178355.0714208342,60,81324331.84033106,0.212225,190247.0,56,384.4640298525
2018-10-11,743432.0871853179,64,80975975.68715616,0.209972,385535.0,46,451.51276526999993
2018-10-12,1072394.078934232,90,72868727.79602166,0.188765,413898.99999999994,66,774.32346825
2018-10-13,1284655.9305968152,112,68417429.38713703,0.177234,680091.0,78,790.0727772205287
2018-10-14,117395.90912486323,62,66242157.39808554,0.171599,486079.0,42,566.2767
2018-10-15,609776.7521411208,110,67992915.94903938,0.175805,431139.0,91,902.6511030849899
2018-10-16,905728.7860055101,103,69484317.6114262,0.179616,615001.0,92,898.29733536
2018-10-17,568690.095318956,136,66314474.939500086,0.171422,792419.0,103,1635.9361403106118
2018-10-18,2550045.116756466,133,67106355.55844636,0.173469,943611.0,126,1085.5262428403755
2018-10-19,624085.1397400451,110,59627011.46620817,0.154135,561863.0,108,774.76510940515
2018-10-20,181352.2471714603,76,56386762.22716733,0.145759,407476.0,73,430.7035803683445
2018-10-21,118104.84687598066,60,56571289.2778114,0.146236,449157.0,69,413.774743866736
2018-10-22,1178916.12158668,88,55058671.76032798,0.14231,505881.0,100,749.1325425023678
2018-10-23,110159.79731768741,74,51719402.08379883,0.133679,465565.0,78,208.3140918794845
2018-10-24,622992.546627757,116,49845294.91655798,0.128835,605751.0,106,526.990784611914
2018-10-25,1103008.5061131783,270,47758834.23530394,0.123442,1024460.0,199,820.4737456535729
2018-10-26,1622867.0178810854,341,36718502.314392425,0.094823,1311100.0,274,494.00725340900004
2018-10-27,218326.98670667715,164,30852672.880131464,0.079675,530527.0,148,184.801822523075
2018-10-28,264750.8058174035,95,31494769.757676903,0.081333,644415.0,94,243.999
2018-10-29,780562.7673347273,137,36619524.78392248,0.094568,513015.0,137,283.89313599999997
2018-10-30,47800843.90381396,139,37820735.41740057,0.09767,539851.0,126,349.90260896100006
2018-10-31,372473.3245819254,110,34583858.60877042,0.089311,630313.0,94,695.0121138611487
2018-11-01,121640.97408956556,79,29939581.688994348,0.077317,338637.0,66,378.8533
2018-11-02,241492.58817309764,95,30029108.23386891,0.077548,542731.0,93,603.0217929365721
2018-11-03,80584.27785387679,51,30366125.099044263,0.078419,357309.0,51,299.539340292269
2018-11-04,77294.01423966434,52,31681033.093924887,0.081814,410322.0,50,172.756571518355
2018-11-05,191183.90381846187,55,34420080.16907118,0.088888,411296.0,60,312.36961760592
2018-11-06,295407.35863262106,142,35363861.309175864,0.087895,719156.0,135,427.43375960805054
2018-11-07,520532.51612228324,151,38299257.59176644,0.102462,434489.99999999994,145,585.621464788182
2018-11-08,921878.5630569299,104,40987180.14129103,0.109653,311965.0,95,447.185539443495
2018-11-09,59113.07870888624,55,37554293.81882988,0.100469,180512.0,56,100.198493346109
2018-11-10,75381.90516612887,59,39724518.62623875,0.106275,329875.0,65,106.27499999999999
2018-11-11,101258.82168128325,50,41100439.17027934,0.109956,346384.0,60,135.795165198
2018-11-12,183526.88478736053,56,40250440.73061901,0.107682,357255.0,59,256.08883603012964
2018-11-13,102111.60825685902,63,39770494.21368964,0.106398,327871.0,73,159.597
2018-11-14,696880.6487786538,68,39203497.10835079,0.104881,366998.0,63,275.941911
2018-11-15,292205.44982390804,110,35149167.0717665,0.094035,372267.0,100,239.43841876797
2018-11-16,245325.6321517811,95,32294618.440708507,0.086398,342058.0,96,156.87018915465066
2018-11-17,119943.71643745615,101,30676672.13430956,0.082069,310784.0,102,237.7620999
2018-11-18,124671.39789643192,85,30939518.04555545,0.082773,335280.0,66,166.87036799999998
2018-11-19,101750.41059123994,149,30317348.080902822,0.081108,305045.0,134,121.57290286199999
2018-11-20,409892.3248029698,152,24564571.548012376,0.065717,209039.0,137,250.90782512175198
2018-11-21,116454.45783470177,109,20685157.42206158,0.055339,138602.0,108,166.05343977745562
2018-11-22,123930.86647694571,101,22229989.5828077,0.059472,71718.0,91,165.57004799999999
2018-11-23,188788.95866299624,121,19916428.691356566,0.053282,154212.0,107,246.09291270320003
2018-11-24,147044.3949906618,104,18992347.58001788,0.05081,134844.0,100,151.6246615
2018-11-25,150230.50131006102,99,16884498.446224704,0.045171,298613.0,99,112.02718219837767
2018-11-26,158224.07627467788,97,17278063.272598054,0.046224,140459.0,96,92.44800000000001
2018-11-27,287942.7600937622,63,16645350.56845055,0.044531,122930.0,59,479.89431194371303
2018-11-28,286529.88107128505,80,16440702.442913726,0.043984,175834.0,60,314.24796423444
2018-11-29,97131.56213081695,74,17385678.976798594,0.046512,215236.00000000003,53,118.49836414212
2018-11-30,274449.1337592092,89,17286111.503053833,0.046246,138082.0,79,250.46047418
2018-12-01,185784.07600562746,89,15831687.450893687,0.042355,181171.0,67,297.74213608663496
2018-12-02,27411.579716505836,48,16064245.71602618,0.042977,106454.0,53,54.94525172103
2018-12-03,63836.26211750832,51,16582853.343745563,0.044364,118157.0,49,328.51542
2018-12-04,245957.9590468526,59,15769377.50964267,0.042188,139029.0,61,377.49822400000005
2018-12-05,419229.03882617556,72,15631873.521866791,0.04182,166765.0,71,344.42876381076
2018-12-06,98773.50969910901,66,14477066.19270099,0.03873,128205.0,65,173.876830242675
2018-12-07,148425.56062324412,92,12738942.463744294,0.034081,182904.0,83,316.9533
2018-12-08,44419.414235680546,44,12269215.800848069,0.032824,87101.0,47,258.0819824
2018-12-09,32139.420639929496,58,12905118.385874465,0.034525,96861.0,45,119.07439224639037
2018-12-10,70710.88116857715,54,13128667.296471905,0.035123,152099.0,55,133.8764634791155
2018-12-11,60654.53404848429,61,12564367.079722648,0.033613,159823.0,58,65.54535
2018-12-12,91461.90385805425,55,11893560.09192078,0.031819,136189.0,44,186.20223929809998
2018-12-13,249331.72996329283,72,11906488.68845397,0.031853,136796.0,64,130.912135052
2018-12-14,659555.5557028456,93,11018878.847850231,0.029479,164831.0,80,429.43834112674
2018-12-15,124492.29889675684,70,9427179.47978705,0.025221,97513.0,58,206.1685525137
2018-12-16,30734.98256789767,46,8636979.859959688,0.023107,55853.0,45,59.7936066435645
2018-12-17,148764.77920247923,72,8488747.743843388,0.02271,135181.0,57,158.97
2018-12-18,36418.81190718631,44,10805640.164101912,0.028908,105145.0,46,233.116926858684
2018-12-19,42469.175817659285,59,11780132.953067066,0.031515,121963.0,68,89.597145
2018-12-20,166265.02900852924,106,11452979.93930287,0.03064,209777.0,84,247.01968
2018-12-21,788746.7074556588,67,12693033.85262328,0.033958,126450.0,64,271.66400000000004
2018-12-22,71779.82162751436,41,11407088.172015857,0.030517,113660.0,38,468.18680332221896
2018-12-23,24587.542700477792,47,11785971.622166106,0.031531,114728.0,44,232.29200992016004
2018-12-24,28344.20613822776,38,13193424.324141813,0.035296,230259.0,41,111.49647043535344
2018-12-25,31482.3578628772,36,14676544.447215246,0.039264,141163.0,35,64.923783993984
2018-12-26,10525.178292786684,17,12622441.12595638,0.033769,103743.0,18,139.7362942219
2018-12-27,99054.17385370753,49,13111964.006179992,0.035078,235221.0,62,679.051978063608
2018-12-28,803994.6275225261,155,11602895.728573447,0.031041,446623.0,105,1086.807492
2018-12-29,268992.3048336099,140,10559310.676469497,0.028249,277900.0,92,453.91982453395326
2018-12-30,120007.88261816006,77,9998787.32692906,0.02675,247893.0,68,516.5604225
2018-12-31,340364.7452700497,89,9640375.709438568,0.025791,262059.99999999997,60,1373.3319815104112
2019-01-01,27282.415713813174,24,9198671.31795867,0.024609,175788.0,27,63.65129018794649
2019-01-02,124584.80019747668,42,9842583.330682723,0.026332,206647.0,41,114.26332453459601
2019-01-03,162549.36983283542,63,9858525.190513125,0.026374,188324.0,61,181.32125000000002
2019-01-04,260086.04637486604,78,9081462.765265025,0.024296,217367.0,67,481.3374275048705
2019-01-05,26909.774163072612,27,9264541.903457087,0.024785,152760.0,31,198.28
2019-01-06,18163.899974758595,39,9070436.035269149,0.024266,147058.0,43,125.1375596384661
2019-01-07,213494.41304586688,48,9693769.964336477,0.025934,167923.0,39,892.5560047792139
2019-01-08,114376.8677369432,76,8680799.355773028,0.023224,176470.0,58,601.1760094644006
2019-01-09,351202.4952747739,100,8357892.341842398,0.02236,136249.0,45,2211.24748
2019-01-10,369495.1754586856,90,8783513.636155248,0.023499,238351.0,52,837.1567232784315
2019-01-11,92554.15885119206,67,7045458.594916901,0.018849,162163.0,45,226.18800000000002
2019-01-12,39615.03564082532,18,6914920.61971831,0.0185,95949.0,19,50.416434394999996
2019-01-13,56673.88654114743,35,6639820.227142421,0.017764,118907.99999999999,31,159.76014338100893
2019-01-14,172708.41784488855,53,6128341.875,0.016395,161208.0,37,149.35397229597
2019-01-15,167959.46580194507,83,6605867.607730812,0.017673,170931.0,61,1099.446930662847
2019-01-16,137462.60520413853,46,6703417.219676402,0.017934,138149.0,38,1789.09584
2019-01-17,30277.610073757056,33,6885081.728903583,0.01842,87745.0,31,109.47605106815999
2019-01-18,73136.24234631383,25,6872104.205433284,0.018385,114427.0,28,956.6335561702499
2019-01-19,169108.25179824868,47,7309201.937922472,0.019554,140913.0,39,977.6999999999999
2019-01-20,107372.43056523862,60,8105168.281019829,0.021684,124061.0,54,193.30122219719996
2019-01-21,243144.80029677678,68,8504757.795362797,0.022753,168649.0,58,733.4273169427355
2019-01-22,175108.87931152395,61,10578703.594236903,0.028301,126825.00000000001,59,152.997880076587
2019-01-23,64359.335657225936,34,10184597.910255473,0.027247,143937.0,28,439.058158
2019-01-24,237983.74391104066,63,10180103.707413364,0.027235,179057.0,43,326.82
2019-01-25,382401.1005305802,83,10255908.03853874,0.027438,221731.0,74,548.76
2019-01-26,75570.08985524964,43,9304443.158080343,0.024892,225127.99999999997,38,441.34371401134
2019-01-27,112552.42473757798,34,9723078.287306815,0.026012,150930.0,35,417.41712224469364
2019-01-28,289131.93904045655,85,10247942.917976653,0.027416,222217.0,60,1157.9825719752482
2019-01-29,162356.00258596105,113,9639772.912310285,0.025789,204244.0,55,257.89
2019-01-30,285607.29617617343,63,9145210.18494848,0.024466,244392.0,48,1051.8578745903706
2019-01-31,163494.1750354623,69,8639630.55714969,0.023113,189672.0,50,621.1747164688529
2019-02-01,58321.02405268307,88,7080173.244519216,0.018942,200375.0,61,236.75567916
2019-02-02,88617.05229954427,40,7034648.291530536,0.01882,162314.0,30,789.3575505056716
2019-02-03,8880.983144053806,15,7582744.26051684,0.020286,237513.00000000003,16,255.20737727633397
2019-02-04,70708.98003012556,56,8521441.810462134,0.022797,255781.0,42,86.2840089031005
2019-02-05,34652.58177270431,34,10055707.749981105,0.026902,235231.00000000003,32,352.206842502344
2019-02-06,6021.778610809726,13,9942490.907308042,0.026599,179414.0,15,265.9873401
2019-02-07,125136.44029883039,59,10040854.39108193,0.026862,283960.0,37,268.62
2019-02-08,76489.21929648271,33,9802772.100542713,0.026225,146890.0,31,562.3752648074999
2019-02-09,273913.9875365196,39,10567986.984671636,0.028273,203066.0,35,1240.279964
2019-02-10,62825.44133681803,30,10618743.034734918,0.028408,178826.0,30,909.0559999999999
2019-02-11,212407.75707166002,35,10771201.273372438,0.028816,329600.0,24,1440.8
2019-02-12,380711.64688210073,93,10348026.301878043,0.027684,395955.0,55,972.6778936799999
2019-02-13,111898.88800813287,40,9691472.640347386,0.025928,277596.0,33,233.619161914299
2019-02-14,200263.16788411868,70,10386189.94120689,0.027786,240470.00000000003,53,903.1406053684539
2019-02-15,63045.68028069835,36,9321983.12682308,0.024939,206648.0,37,1170.980580705903
2019-02-16,23100.60526565304,27,9492514.612329803,0.025395,164109.0,27,151.8986688
2019-02-17,29197.036473516382,29,8839342.355497342,0.023648,246402.0,27,709.4399999999999
2019-02-18,772756.7132369084,18,9530639.357436927,0.025497,206656.0,20,254.97
2019-02-19,69780.62872791247,41,10552159.65266559,0.02823,174355.0,38,565.4469
2019-02-20,85870.82478202718,30,10445143.03012198,0.027944,171793.0,30,1241.9817546079998
2019-02-21,55733.23072619166,35,10645596.442839408,0.02848,213873.0,35,438.2499552
2019-02-22,56342.68165411272,51,9987816.667770298,0.02672,172566.0,45,534.0643967999999
2019-02-23,87055.32323720331,43,10018350.431223022,0.026802,155001.0,38,254.02774788000002
2019-02-24,24944.72730780593,27,10554795.244049508,0.028237,122550.99999999999,33,70.16725078
2019-02-25,116176.5494046579,22,9491488.64799412,0.025393,156671.0,24,236.1549
2019-02-26,206106.389234832,54,9546920.918470893,0.025541,125893.99999999999,42,254.83379504
2019-02-27,326520.566886374,44,9636401.381162813,0.02578,134643.0,36,498.71790454872337
2019-02-28,135779.00886111092,52,8656546.717366528,0.023159,135904.0,38,1500.6734406849998
2019-03-01,249043.35621013425,114,8661262.262296753,0.023172,199851.0,62,576.4465999198842
2019-03-02,106519.7487627762,67,7318721.623305452,0.01958,223406.0,48,390.9624752
2019-03-03,214775.55812206113,122,6471543.616653726,0.017313,236049.0,78,429.759819915
2019-03-04,170416.52117891045,45,5767455.442985199,0.01543,153721.0,39,713.17708423
2019-03-05,33400.0774202778,56,5396621.7177435085,0.014438,128352.0,58,57.702030534486916
2019-03-06,20135.72277190501,28,5731704.705817649,0.015334,529334.0,28,204.40412748412382
2019-03-07,31363.622781288515,26,6165588.022804313,0.016495,683262.0,26,263.1951679251754
2019-03-08,27159.32483185445,42,6105043.776400542,0.016333,767823.0,42,35.6890455706
2019-03-09,28748.953909833042,33,6867354.345542951,0.018372,786786.0,32,62.107970673642235
2019-03-10,23629.08524089633,34,6910880.084326611,0.018489,766580.0,33,234.32761681139797
2019-03-11,63115.98705670477,65,6754734.49241253,0.018071,752242.0,46,117.4615
2019-03-12,53072.23198431037,42,6581925.316127911,0.017609,245500.0,39,255.18574618399498
2019-03-13,41419.778388132545,26,6473466.707521435,0.017319,129883.0,31,231.22431940586307
2019-03-14,124850.29023630223,72,5754758.837353122,0.015396,151680.0,48,769.8000086824202
2019-03-15,24887.54351435513,20,5431962.237473044,0.014532,131128.0,26,130.98085689936576
2019-03-16,233847.44011201037,61,5922614.967599228,0.015845,179051.0,52,1628.612829095931
2019-03-17,16482.632809961626,20,5902336.494284612,0.015791,144472.0,26,423.24491854851124
2019-03-18,23560.345671500516,28,5918660.373904821,0.015834,150749.0,31,403.3359884396798
2019-03-19,13793.582901729309,20,5884572.197167756,0.015743,106346.0,22,257.876920574
2019-03-20,54044.05202588024,26,5857039.0168722365,0.015669,106805.0,26,67.52235870458743
2019-03-21,3345.8133232057,12,6441648.1545193065,0.017233,93076.0,14,108.80643633445547
2019-03-22,2491.7172898306526,21,6116501.515674448,0.016363,85619.0,22,45.76134836927092
2019-03-23,14376.995035621645,31,6366367.202262769,0.017032,127951.0,35,265.137144
2019-03-24,63207.72981275221,38,6729957.524747718,0.018005,206587.0,32,300.9977355039402
2019-03-25,58837.409430297805,19,7773318.435205919,0.020796,186160.00000000003,20,623.306934048588
2019-03-26,29560.577494923986,20,7743510.109125933,0.020716,159775.0,21,375.0485334144905
2019-03-27,39801.74173763077,27,7684992.5191251915,0.02056,176186.0,30,465.28762670007995
2019-03-28,74227.20840696068,27,8306268.814155887,0.022222,169396.0,27,228.93069018531594
2019-03-29,51631.09780516888,31,7773838.989777078,0.020797,160279.0,29,103.997466179334
2019-03-30,67829.52261736883,22,8274468.721059302,0.022137,120750.0,27,83.144911725
2019-03-31,57002.91347878896,28,8553451.287895927,0.022883,154747.0,30,66.89946862965773
2019-04-01,87272.9098208386,47,9270726.938711036,0.024802,200879.0,53,260.01389749180004
2019-04-02,71315.22953322806,46,10657744.521316031,0.028513,259956.0,47,260.1557254844484
2019-04-03,171980.68266353814,57,12898003.579049155,0.034506,266038.0,53,328.33494179999997
2019-04-04,13554.862744960303,21,11588200.470649116,0.031002,162890.0,22,164.3391747232116
2019-04-05,138219.4045766022,27,11528854.498190362,0.030843,168264.0,24,318.62731266000003
2019-04-06,92755.87529604603,37,11813419.04751404,0.031604,208348.0,28,481.72286386
2019-04-07,17838.68030533516,14,10784000.361029018,0.02885,128285.0,19,165.62469055413325
2019-04-08,23089.134431505892,37,11060523.019278606,0.02959,418837.0,41,184.9375
2019-04-09,11531.057083380709,23,10818833.511400651,0.028944,362750.0,29,144.86679243121105
2019-04-10,99871.19767765151,30,10794318.44377842,0.028878,475079.0,33,116.907861519195
2019-04-11,34013.16421642656,29,10868301.687962197,0.029076,292887.0,29,145.55445600000002
2019-04-12,11183.400787941226,21,10383385.539452666,0.027779,171910.0,29,62.502750000000006
2019-04-13,17483.222533542877,23,10530729.70584498,0.028173,179307.0,23,84.378135
2019-04-14,13446.117029805602,18,10590219.068136202,0.028332,155361.0,19,133.33696599437098
2019-04-15,57142.46273413655,26,10615093.710786197,0.028399,139480.0,25,161.8583255625
2019-04-16,18089.297457992478,29,10699324.957732713,0.028624,178014.0,33,137.0211416481472
2019-04-17,1401.8406494431472,11,12219944.87811736,0.032692,165688.0,16,32.17264491563232
2019-04-18,12436.970435457515,10,12248319.899641143,0.032768,162058.0,15,387.58761247539195
2019-04-19,810958.8848835647,25,12420384.745428469,0.033228,159425.0,28,779.7906933804001
2019-04-20,11804.930345152598,18,12510037.640540862,0.033468,152440.0,22,509.1614677071994
2019-04-21,7308.784768243266,24,12505915.511398902,0.033457,162623.0,27,61.3103895989765
