date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2019-03-22,5656620.1299,194,62103492.0,1.01,19175187.0,145,379.74485000000004
2019-03-23,2462824.3697,205,62906142.0,1.01,22927498.0,137,517.827
2019-03-24,314373.7615,168,63143310.0,1.01,4467285.0,116,508.03000000000003
2019-03-25,4800482.0082,126,62673411.2079208,1.02,4508498.0,111,499.8
2019-03-26,745742.4890000001,205,62299316.0,1.01,5414629.0,152,420.05899999999997
2019-03-27,1373036.6523,195,61717997.71568627,1.01,4415277.0,145,505.0
2019-03-28,493137.82920000004,187,62190843.00000001,1.02,3485980.0,128,596.7
2019-03-29,1493615.6616,189,62083016.01980198,1.02,6335254.0,125,1009.8000000000001
2019-03-30,547624.6563,175,61541764.4,1.01,4736569.0,116,487.83
2019-03-31,1067632.75,164,60698111.0,1.0,3884538.0,102,572.0
2019-04-01,13769012.05,171,57868563.366336636,1.0,4937544.0,129,999.0
2019-04-02,9133818.042,392,59097986.0,1.01,9531923.0,213,1008.99
2019-04-03,8329991.1701,394,61973277.0,1.01,12578340.0,251,1297.7591
2019-04-04,5471415.4502,348,63434856.0,1.01,7792853.0,222,1010.17675
2019-04-05,4682084.7447,232,66540574.0,1.01,6222448.0,149,899.2636
2019-04-06,2421247.5278,260,66507842.49,1.01,5469436.0,152,730.24515
2019-04-07,1963258.73,209,65239682.0,1.0,8181593.0,117,658.0
2019-04-08,4266230.31,226,63611916.83168317,1.0,7122320.0,148,789.45
2019-04-09,3252610.6558999997,315,64316631.84006391,1.01,5293827.0,176,671.7409
2019-04-10,4202031.570297499,218,62896883.09517326,0.998875,5164092.0,140,998.875
2019-04-11,15686484.9926,474,63281322.56337989,1.01,14497632.0,328,1010.0
2019-04-12,1100917.3028447998,461,62396412.71004213,0.997899,11798089.0,382,332.23051407
2019-04-13,2066458.69,222,62732359.0,1.0,4315760.0,145,538.38
2019-04-14,1884556.41,195,63576329.0,1.0,4535812.0,113,790.0
